source_site,source_type,article_id,article_url,article_title,target_brand,target_flavor_raw,target_flavor_normalized,table_index,row_index,cell_index,header_cell_text,source_heading,source_text,recommended_flavor_raw,recommended_flavor_normalized,directed_pair_key,mix_pair_key,extraction_status,exclusion_reason,is_valid_pair,is_self_pair,is_duplicate_pair
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,1,フルーツ系,Al Fakherグレープフルーツのおすすめミックス,レモン/オレンジ グアバ/グレープ グレナデン/ピーチ パッションフルーツ,グレープ,グレープ,,,excluded,parent_child_pair:グレープ is contained in グレープフルーツ,False,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,1,フルーツ系,Al Fakherグレープフルーツのおすすめミックス,レモン/オレンジ グアバ/グレープ グレナデン/ピーチ パッションフルーツ,グレナデン,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,1,フルーツ系,Al Fakherグレープフルーツのおすすめミックス,レモン/オレンジ グアバ/グレープ グレナデン/ピーチ パッションフルーツ,ピーチ,ピーチ,グレープフルーツ -> ピーチ,グレープフルーツ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,1,フルーツ系,Al Fakherグレープフルーツのおすすめミックス,レモン/オレンジ グアバ/グレープ グレナデン/ピーチ パッションフルーツ,パッションフルーツ,パッションフルーツ,グレープフルーツ -> パッションフルーツ,グレープフルーツ||パッションフルーツ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,2,スイーツ系,Al Fakherグレープフルーツのおすすめミックス,ハニー,ハニー,ハニー,グレープフルーツ -> ハニー,グレープフルーツ||ハニー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,3,スパイス/フローラル系,Al Fakherグレープフルーツのおすすめミックス,ジャスミン カルダモン ツーアップル,ジャスミン,ジャスミン,グレープフルーツ -> ジャスミン,グレープフルーツ||ジャスミン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,3,スパイス/フローラル系,Al Fakherグレープフルーツのおすすめミックス,ジャスミン カルダモン ツーアップル,カルダモン,カルダモン,グレープフルーツ -> カルダモン,カルダモン||グレープフルーツ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-grapefruit-review,https://shisha-lagos.com/af-grapefruit-review/,Al Fakherグレープフルーツのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレープフルーツ,グレープフルーツ,3,2,3,スパイス/フローラル系,Al Fakherグレープフルーツのおすすめミックス,ジャスミン カルダモン ツーアップル,ツーアップル,ツーアップル,グレープフルーツ -> ツーアップル,グレープフルーツ||ツーアップル,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,レモン,レモン,ミント -> レモン,ミント||レモン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,ライム,ライム,ミント -> ライム,ミント||ライム,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,オレンジ,オレンジ,ミント -> オレンジ,オレンジ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,グレープフルーツ,グレープフルーツ,ミント -> グレープフルーツ,グレープフルーツ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,ゆず,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,グアバ,グアバ,ミント -> グアバ,グアバ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,マンゴー,マンゴー,ミント -> マンゴー,マンゴー||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,ピーチ,ピーチ,ミント -> ピーチ,ピーチ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,ブルーベリー,ブルーベリー,ミント -> ブルーベリー,ブルーベリー||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,ラズベリー,ラズベリー,ミント -> ラズベリー,ミント||ラズベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,ライチ,ライチ,ミント -> ライチ,ミント||ライチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,キウイ,キウイ,ミント -> キウイ,キウイ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,プラム,プラム,ミント -> プラム,プラム||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,パッションフルーツ,パッションフルーツ,ミント -> パッションフルーツ,パッションフルーツ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,1,フルーツ系,Al Fakherミントのおすすめミックス,レモン/ライム/オレンジ グレープフルーツ/ゆず グアバ/マンゴー/ピーチ ブルーベリー/ラズベリー ライチ/キウイ/プラム パッションフルーツ パイン,パイン,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,2,スイーツ系,Al Fakherミントのおすすめミックス,バニラ/ミルク チョコレート,バニラ,バニラ,ミント -> バニラ,バニラ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,2,スイーツ系,Al Fakherミントのおすすめミックス,バニラ/ミルク チョコレート,ミルク,ミルク,ミント -> ミルク,ミルク||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,2,スイーツ系,Al Fakherミントのおすすめミックス,バニラ/ミルク チョコレート,チョコレート,チョコレート,ミント -> チョコレート,チョコレート||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,3,スパイス系,Al Fakherミントのおすすめミックス,シナモン アールグレイ カルダモン ローズ ジャスミン,シナモン,シナモン,ミント -> シナモン,シナモン||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,3,スパイス系,Al Fakherミントのおすすめミックス,シナモン アールグレイ カルダモン ローズ ジャスミン,アールグレイ,アールグレイ,ミント -> アールグレイ,アールグレイ||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,3,スパイス系,Al Fakherミントのおすすめミックス,シナモン アールグレイ カルダモン ローズ ジャスミン,カルダモン,カルダモン,ミント -> カルダモン,カルダモン||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,3,スパイス系,Al Fakherミントのおすすめミックス,シナモン アールグレイ カルダモン ローズ ジャスミン,ローズ,ローズ,ミント -> ローズ,ミント||ローズ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-mint-review,https://shisha-lagos.com/af-mint-review/,Al Fakherミントのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ミント,ミント,3,2,3,スパイス系,Al Fakherミントのおすすめミックス,シナモン アールグレイ カルダモン ローズ ジャスミン,ジャスミン,ジャスミン,ミント -> ジャスミン,ジャスミン||ミント,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,ストロベリー,ストロベリー,バニラ -> ストロベリー,ストロベリー||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,バナナ,バナナ,バニラ -> バナナ,バナナ||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,ピーチ,ピーチ,バニラ -> ピーチ,バニラ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,マンゴー,マンゴー,バニラ -> マンゴー,バニラ||マンゴー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,ブルーベリー,ブルーベリー,バニラ -> ブルーベリー,バニラ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,ライチ,ライチ,バニラ -> ライチ,バニラ||ライチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,洋ナシ,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,ラズベリー,ラズベリー,バニラ -> ラズベリー,バニラ||ラズベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,メロン,メロン,バニラ -> メロン,バニラ||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,すいか,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,ココナッツ,ココナッツ,バニラ -> ココナッツ,ココナッツ||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,1,フルーツ系,Al Fakherバニラのおすすめミックス,ストロベリー/バナナ ピーチ/マンゴー ブルーベリー/ライチ 洋ナシ/ラズベリー メロン/すいか ココナッツ/オレンジ,オレンジ,オレンジ,バニラ -> オレンジ,オレンジ||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,2,スイーツ系,Al Fakherバニラのおすすめミックス,ミルク/コーヒー キャラメル ミルクティ,ミルク,ミルク,バニラ -> ミルク,バニラ||ミルク,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,2,スイーツ系,Al Fakherバニラのおすすめミックス,ミルク/コーヒー キャラメル ミルクティ,コーヒー,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,2,スイーツ系,Al Fakherバニラのおすすめミックス,ミルク/コーヒー キャラメル ミルクティ,キャラメル,キャラメル,バニラ -> キャラメル,キャラメル||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,2,スイーツ系,Al Fakherバニラのおすすめミックス,ミルク/コーヒー キャラメル ミルクティ,ミルクティ,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,3,スパイス/フローラル系,Al Fakherバニラのおすすめミックス,チャイ/シナモン カルダモン アールグレイ ローズ,チャイ,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,3,スパイス/フローラル系,Al Fakherバニラのおすすめミックス,チャイ/シナモン カルダモン アールグレイ ローズ,シナモン,シナモン,バニラ -> シナモン,シナモン||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,3,スパイス/フローラル系,Al Fakherバニラのおすすめミックス,チャイ/シナモン カルダモン アールグレイ ローズ,カルダモン,カルダモン,バニラ -> カルダモン,カルダモン||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,3,スパイス/フローラル系,Al Fakherバニラのおすすめミックス,チャイ/シナモン カルダモン アールグレイ ローズ,アールグレイ,アールグレイ,バニラ -> アールグレイ,アールグレイ||バニラ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-vanilla-review,https://shisha-lagos.com/af-vanilla-review/,Al Fakherバニラのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,バニラ,バニラ,3,2,3,スパイス/フローラル系,Al Fakherバニラのおすすめミックス,チャイ/シナモン カルダモン アールグレイ ローズ,ローズ,ローズ,バニラ -> ローズ,バニラ||ローズ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,スイカ,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,グアバ,グアバ,メロン -> グアバ,グアバ||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,オレンジ,オレンジ,メロン -> オレンジ,オレンジ||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,レモン,レモン,メロン -> レモン,メロン||レモン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,ピーチ,ピーチ,メロン -> ピーチ,ピーチ||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,ココナッツ,ココナッツ,メロン -> ココナッツ,ココナッツ||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,ライチ,ライチ,メロン -> ライチ,メロン||ライチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,1,フルーツ系,Al Fakherメロンのおすすめミックス,スイカ/グアバ オレンジ/レモン ピーチ/ココナッツ ライチ/マンゴー,マンゴー,マンゴー,メロン -> マンゴー,マンゴー||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,2,スイーツ系,Al Fakherメロンのおすすめミックス,バニラ/ミルク キャラメル,バニラ,バニラ,メロン -> バニラ,バニラ||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,2,スイーツ系,Al Fakherメロンのおすすめミックス,バニラ/ミルク キャラメル,ミルク,ミルク,メロン -> ミルク,ミルク||メロン,ok,,True,False,False
